rep,fee,social_share,capacity,completion,bottom_access,operating_revenue,social_transfer,price_pressure
91,0.03,0.5,spare,0.5462663529125047,0.6642907480637388,0.00931998325148193,0.00931998325148193,0.008723504323387088
91,0.03,0.5,tight,0.5447737437903806,0.58,0.00931998325148193,0.00931998325148193,0.02035484342123654
91,0.03,0.75,spare,0.5514273066367993,0.7244409174557288,0.004659991625740965,0.013979974877222894,0.013085256485080634
91,0.03,0.75,tight,0.5493809141046169,0.58,0.004659991625740965,0.013979974877222894,0.030532265131854804
91,0.03,1.0,spare,0.5556708632624217,0.7731236231143143,0.0,0.01863996650296386,0.017447008646774176
91,0.03,1.0,tight,0.5531691263531232,0.58,0.0,0.01863996650296386,0.04070968684247308
92,0.0,0.0,spare,0.6722421247277288,0.502229412413483,0.0,0.0,0.0
92,0.0,0.0,tight,0.58,0.502229412413483,0.0,0.0,0.0
92,0.0,0.25,spare,0.6722421247277288,0.502229412413483,0.0,0.0,0.0
92,0.0,0.25,tight,0.58,0.502229412413483,0.0,0.0,0.0
92,0.0,0.5,spare,0.6722421247277288,0.502229412413483,0.0,0.0,0.0
92,0.0,0.5,tight,0.58,0.502229412413483,0.0,0.0,0.0
92,0.0,0.75,spare,0.6722421247277288,0.502229412413483,0.0,0.0,0.0
92,0.0,0.75,tight,0.58,0.502229412413483,0.0,0.0,0.0
92,0.0,1.0,spare,0.6722421247277288,0.502229412413483,0.0,0.0,0.0
92,0.0,1.0,tight,0.58,0.502229412413483,0.0,0.0,0.0
92,0.0025,0.0,spare,0.6363884138360234,0.47812487940255854,0.001622763054417289,0.0,0.0
92,0.0025,0.0,tight,0.58,0.47812487940255854,0.001622763054417289,0.0,0.0
92,0.0025,0.25,spare,0.6371139385053625,0.4868142112145637,0.0012170722908129666,0.00040569076360432224,0.0003797265547336457
92,0.0025,0.25,tight,0.58,0.4853347762020845,0.0012170722908129666,0.00040569076360432224,0.0008860286277118398
92,0.0025,0.5,spare,0.6378272056754976,0.49535032428651804,0.0008113815272086445,0.0008113815272086445,0.0007594531094672915
92,0.0025,0.5,tight,0.58,0.4924078950205516,0.0008113815272086445,0.0008113815272086445,0.0017720572554236797
92,0.0025,0.75,spare,0.6385284224328214,0.5037358071983328,0.00040569076360432224,0.0012170722908129666,0.001139179664200937
92,0.0025,0.75,tight,0.58,0.49934654667668843,0.00040569076360432224,0.0012170722908129666,0.0026580858831355193
92,0.0025,1.0,spare,0.6392177923650709,0.5119732047967183,0.0,0.001622763054417289,0.001518906218934583
92,0.0025,1.0,tight,0.58,0.506153002948706,0.0,0.001622763054417289,0.0035441145108473593
92,0.005,0.0,spare,0.6452735760786292,0.4956371716822392,0.0032723328183593557,0.0,0.0
92,0.005,0.0,tight,0.58,0.4956371716822392,0.0032723328183593557,0.0,0.0
92,0.005,0.25,spare,0.6467240487637386,0.5130023543666092,0.002454249613769517,0.0008180832045898389,0.0007657258794960894
92,0.005,0.25,tight,0.58,0.5100358941031405,0.002454249613769517,0.0008180832045898389,0.0017866937188242085
92,0.005,0.5,spare,0.6481255304137731,0.5297551491125456,0.0016361664091796779,0.0016361664091796779,0.0015314517589921789
92,0.005,0.5,tight,0.58,0.5238879393629065,0.0016361664091796779,0.0016361664091796779,0.003573387437648417
92,0.005,0.75,spare,0.6494796757455314,0.5459162398800282,0.0008180832045898389,0.002454249613769517,0.0022971776384882684
92,0.005,0.75,tight,0.58,0.5372117719802079,0.0008180832045898389,0.002454249613769517,0.005360081156472626
92,0.005,1.0,spare,0.650788083586246,0.5615056120094637,0.0,0.0032723328183593557,0.0030629035179843577
92,0.005,1.0,tight,0.58,0.550025232817792,0.0,0.0032723328183593557,0.007146774875296834
92,0.01,0.0,spare,0.5809499717123402,0.4964342073998754,0.006324007878043518,0.0,0.0
92,0.01,0.0,tight,0.58,0.4964342073998754,0.006324007878043518,0.0,0.0
92,0.01,0.25,spare,0.5837089288363256,0.5294413536062317,0.004743005908532638,0.0015810019695108794,0.0014798178434621836
92,0.01,0.25,tight,0.58,0.5237677245319081,0.004743005908532638,0.0015810019695108794,0.003452908301411761
92,0.01,0.5,spare,0.5862906354849947,0.560232868871132,0.003162003939021759,0.003162003939021759,0.002959635686924367
92,0.01,0.5,tight,0.58,0.5491233535358752,0.003162003939021759,0.003162003939021759,0.006905816602823522
92,0.01,0.75,spare,0.5887064791970396,0.588951097428231,0.0015810019695108794,0.004743005908532638,0.00443945353038655
92,0.01,0.75,tight,0.58,0.5726281647485262,0.0015810019695108794,0.004743005908532638,0.010358724904235282
92,0.01,1.0,spare,0.5909671159134673,0.615729238540116,0.0,0.006324007878043518,0.005919271373848734
92,0.01,1.0,tight,0.58,0.58,0.0,0.006324007878043518,0.013811633205647045
92,0.02,0.0,spare,0.5417317887169777,0.4801399904237156,0.0127141136808894,0.0,0.0
92,0.02,0.0,tight,0.5417317887169777,0.4801399904237156,0.0127141136808894,0.0,0.0
92,0.02,0.25,spare,0.5470985412115783,0.5442492940048955,0.00953558526066705,0.00317852842022235,0.0029751026013281204
92,0.02,0.25,tight,0.5465226750720684,0.5330841637925824,0.00953558526066705,0.00317852842022235,0.006941906069765613
92,0.02,0.5,spare,0.5517946055462895,0.5999749955874547,0.0063570568404447,0.0063570568404447,0.005950205202656241
92,0.02,0.5,tight,0.5507148398060353,0.5785443168974046,0.0063570568404447,0.0063570568404447,0.013883812139531226
92,0.02,0.75,spare,0.5559037982578838,0.6483648018810574,0.00317852842022235,0.00953558526066705,0.00892530780398436
92,0.02,0.75,tight,0.5543831057289044,0.58,0.00317852842022235,0.00953558526066705,0.020825718209296837
92,0.02,1.0,spare,0.5594994612508739,0.6903354866921059,0.0,0.0127141136808894,0.011900410405312482
92,0.02,1.0,tight,0.5575929449730193,0.58,0.0,0.0127141136808894,0.02776762427906245
92,0.03,0.0,spare,0.5108547222926644,0.4723291188671678,0.018226135705820736,0.0,0.0
92,0.03,0.0,tight,0.5108547222926644,0.4723291188671678,0.018226135705820736,0.0,0.0
92,0.03,0.25,spare,0.5183345655770671,0.5615622441670404,0.013669601779365551,0.004556533926455184,0.004264915755162054
92,0.03,0.25,tight,0.5175319594422281,0.5458431131413363,0.013669601779365551,0.004556533926455184,0.009951470095378123
92,0.03,0.5,spare,0.5245115946019873,0.634510191223379,0.009113067852910368,0.009113067852910368,0.008529831510324107
92,0.03,0.5,tight,0.5230461776030733,0.58,0.009113067852910368,0.009113067852910368,0.019902940190756245
92,0.03,0.75,spare,0.5296127292279317,0.6940094582925226,0.004556533926455184,0.013669601779365551,0.012794747265486161
92,0.03,0.75,tight,0.5275999475597659,0.58,0.004556533926455184,0.013669601779365551,0.02985441028613437
92,0.03,1.0,spare,0.5338253651678034,0.7424024917857576,0.0,0.018226135705820736,0.017059663020648215
92,0.03,1.0,tight,0.5313605569904413,0.58,0.0,0.018226135705820736,0.03980588038151249
93,0.0,0.0,spare,0.6680634927445114,0.48849782099349737,0.0,0.0,0.0
93,0.0,0.0,tight,0.58,0.48849782099349737,0.0,0.0,0.0
93,0.0,0.25,spare,0.6680634927445114,0.48849782099349737,0.0,0.0,0.0
93,0.0,0.25,tight,0.58,0.48849782099349737,0.0,0.0,0.0
93,0.0,0.5,spare,0.6680634927445114,0.48849782099349737,0.0,0.0,0.0
93,0.0,0.5,tight,0.58,0.48849782099349737,0.0,0.0,0.0
93,0.0,0.75,spare,0.6680634927445114,0.48849782099349737,0.0,0.0,0.0
93,0.0,0.75,tight,0.58,0.48849782099349737,0.0,0.0,0.0
93,0.0,1.0,spare,0.6680634927445114,0.48849782099349737,0.0,0.0,0.0
93,0.0,1.0,tight,0.58,0.48849782099349737,0.0,0.0,0.0
93,0.0025,0.0,spare,0.6563440339080098,0.48468131937571635,0.0016437562152260235,0.0,0.0
93,0.0025,0.0,tight,0.58,0.48468131937571635,0.0016437562152260235,0.0,0.0
93,0.0025,0.25,spare,0.6570788636937942,0.4934820527436593,0.0012328171614195177,0.0004109390538065059,0.00038463895436288963
93,0.0025,0.25,tight,0.58,0.4919835870828903,0.0012328171614195177,0.0004109390538065059,0.000897490893513409
93,0.0025,0.5,spare,0.6578011195504134,0.5021256119970355,0.0008218781076130118,0.0008218781076130118,0.0007692779087257793
93,0.0025,0.5,tight,0.58,0.4991455458561962,0.0008218781076130118,0.0008218781076130118,0.001794981787026818
93,0.0025,0.75,spare,0.6585110166347616,0.5106146865970259,0.0004109390538065059,0.0012328171614195177,0.001153916863088669
93,0.0025,0.75,tight,0.58,0.5061695965708163,0.0004109390538065059,0.0012328171614195177,0.002692472680540227
93,0.0025,1.0,spare,0.6592087664221087,0.5189519199845007,0.0,0.0016437562152260235,0.0015385558174515585
93,0.0025,1.0,tight,0.58,0.5130580990197184,0.0,0.0016437562152260235,0.003589963574053636
93,0.005,0.0,spare,0.6583763924225272,0.4947729733449507,0.0033582039540707466,0.0,0.0
93,0.005,0.0,tight,0.58,0.4947729733449507,0.0033582039540707466,0.0,0.0
93,0.005,0.25,spare,0.6598642607575763,0.5125855078078114,0.00251865296555306,0.0008395509885176866,0.0007858197252525549
93,0.005,0.25,tight,0.58,0.5095420976502306,0.00251865296555306,0.0008395509885176866,0.0018335793589226278
93,0.005,0.5,spare,0.6613005793491817,0.5297536704776273,0.0016791019770353733,0.0016791019770353733,0.0015716394505051099
93,0.005,0.5,tight,0.58,0.5237359928883958,0.0016791019770353733,0.0016791019770353733,0.0036671587178452557
93,0.005,0.75,spare,0.6626871342263803,0.5462997867173562,0.0008395509885176866,0.00251865296555306,0.002357459175757665
93,0.005,0.75,tight,0.58,0.537374588854397,0.0008395509885176866,0.00251865296555306,0.005500738076767884
93,0.005,1.0,spare,0.6640256495381776,0.5622454083895696,0.0,0.0033582039540707466,0.0031432789010102198
93,0.005,1.0,tight,0.58,0.5504771248413494,0.0,0.0033582039540707466,0.007334317435690511
93,0.01,0.0,spare,0.5838312192547035,0.4816708382096805,0.006194561335492415,0.0,0.0
93,0.01,0.0,tight,0.58,0.4816708382096805,0.006194561335492415,0.0,0.0
93,0.01,0.25,spare,0.5865355201870073,0.5140250725109731,0.004645921001619311,0.0015486403338731036,0.0014495273525052252
93,0.01,0.25,tight,0.58,0.5084651401059337,0.004645921001619311,0.0015486403338731036,0.0033822304891788584
93,0.01,0.5,spare,0.5890695239059063,0.5442505916447048,0.0030972806677462073,0.0030972806677462073,0.0028990547050104505
93,0.01,0.5,tight,0.58,0.5333591433652732,0.0030972806677462073,0.0030972806677462073,0.006764460978357717
93,0.01,0.75,spare,0.5914439544919,0.5724814466171216,0.0015486403338731036,0.004645921001619311,0.004348582057515676
93,0.01,0.75,tight,0.58,0.5564725149813528,0.0015486403338731036,0.004645921001619311,0.010146691467536577
93,0.01,1.0,spare,0.5936688607008588,0.5988432468766003,0.0,0.006194561335492415,0.005798109410020901
93,0.01,1.0,tight,0.58,0.5779173861905023,0.0,0.006194561335492415,0.013528921956715434
93,0.02,0.0,spare,0.5514329377293077,0.49982514990067484,0.012835544527426315,0.0,0.0
93,0.02,0.0,tight,0.5514329377293077,0.49982514990067484,0.012835544527426315,0.0,0.0
93,0.02,0.25,spare,0.5568475715807235,0.5645045556239537,0.009626658395569736,0.003208886131856579,0.003003517419417759
93,0.02,0.25,tight,0.5562665676503182,0.5532373166013309,0.009626658395569736,0.003208886131856579,0.007008207311974769
93,0.02,0.5,spare,0.5615794963285416,0.6206500975522622,0.006417772263713158,0.006417772263713158,0.006007034838835518
93,0.02,0.5,tight,0.5604907448842125,0.58,0.006417772263713158,0.006417772263713158,0.014016414623949537
93,0.02,0.75,spare,0.565714791979818,0.6693377757737989,0.003208886131856579,0.009626658395569736,0.009010552258253276
93,0.02,0.75,tight,0.5641823128352028,0.58,0.003208886131856579,0.009626658395569736,0.021024621935924307
93,0.02,1.0,spare,0.569328685064519,0.7115079219131435,0.0,0.012835544527426315,0.012014069677671036
93,0.02,1.0,tight,0.5674084260360015,0.58,0.0,0.012835544527426315,0.028032829247899075
93,0.03,0.0,spare,0.504156921115452,0.486903005836229,0.018303811892528467,0.0,0.0
93,0.03,0.0,tight,0.504156921115452,0.486903005836229,0.018303811892528467,0.0,0.0
93,0.03,0.25,spare,0.5116656771724378,0.5764793645657011,0.01372785891939635,0.004575952973132117,0.004283091982851662
93,0.03,0.25,tight,0.5108599686238492,0.5606972183978742,0.01372785891939635,0.004575952973132117,0.009993881293320545
93,0.03,0.5,spare,0.5178615276425357,0.6496444034590723,0.009151905946264234,0.009151905946264234,0.008566183965703324
93,0.03,0.5,tight,0.5163909886411199,0.58,0.009151905946264234,0.009151905946264234,0.01998776258664109
93,0.03,0.75,spare,0.522974033995981,0.7092676408942865,0.004575952973132117,0.01372785891939635,0.012849275948554988
93,0.03,0.75,tight,0.5209549101101418,0.58,0.004575952973132117,0.01372785891939635,0.029981643879961634
93,0.03,1.0,spare,0.5271926188924634,0.7577168601174659,0.0,0.018303811892528467,0.01713236793140665
93,0.03,1.0,tight,0.5247208301593117,0.58,0.0,0.018303811892528467,0.03997552517328218
94,0.0,0.0,spare,0.6514130161736076,0.5011659387974008,0.0,0.0,0.0
94,0.0,0.0,tight,0.58,0.5011659387974008,0.0,0.0,0.0
94,0.0,0.25,spare,0.6514130161736076,0.5011659387974008,0.0,0.0,0.0
94,0.0,0.25,tight,0.58,0.5011659387974008,0.0,0.0,0.0
94,0.0,0.5,spare,0.6514130161736076,0.5011659387974008,0.0,0.0,0.0
94,0.0,0.5,tight,0.58,0.5011659387974008,0.0,0.0,0.0
94,0.0,0.75,spare,0.6514130161736076,0.5011659387974008,0.0,0.0,0.0
94,0.0,0.75,tight,0.58,0.5011659387974008,0.0,0.0,0.0
94,0.0,1.0,spare,0.6514130161736076,0.5011659387974008,0.0,0.0,0.0
94,0.0,1.0,tight,0.58,0.5011659387974008,0.0,0.0,0.0
94,0.0025,0.0,spare,0.6624454348595847,0.4875265579180832,0.0016581244370644675,0.0,0.0
94,0.0025,0.0,tight,0.58,0.4875265579180832,0.0016581244370644675,0.0,0.0
94,0.0025,0.25,spare,0.6631866321076125,0.49640352240015684,0.0012435933277983506,0.00041453110926611687,0.0003880011182730855
94,0.0025,0.25,tight,0.58,0.4948920332937883,0.0012435933277983506,0.00041453110926611687,0.0009053359426371995
94,0.0025,0.5,spare,0.6639150365706066,0.5051205770693101,0.0008290622185322337,0.0008290622185322337,0.000776002236546171
94,0.0025,0.5,tight,0.58,0.5021147575846361,0.0008290622185322337,0.0008290622185322337,0.001810671885274399
94,0.0025,0.75,spare,0.6646308690472132,0.5136804819086204,0.00041453110926611687,0.0012435933277983506,0.0011640033548192565
94,0.0025,0.75,tight,0.58,0.509197194620527,0.00041453110926611687,0.0012435933277983506,0.002716007827911598
94,0.0025,1.0,spare,0.6653343465251773,0.5220859492648977,0.0,0.0016581244370644675,0.001552004473092342
94,0.0025,1.0,tight,0.58,0.5161417657065869,0.0,0.0016581244370644675,0.003621343770548798
94,0.005,0.0,spare,0.6211102806867487,0.48541920346775763,0.0032240051855649977,0.0,0.0
94,0.005,0.0,tight,0.58,0.48541920346775763,0.0032240051855649977,0.0,0.0
94,0.005,0.25,spare,0.622539692547266,0.5025324345108031,0.0024180038891737483,0.0008060012963912494,0.0007544172134222097
94,0.005,0.25,tight,0.58,0.49960930096672845,0.0024180038891737483,0.0008060012963912494,0.001760306831318489
94,0.005,0.5,spare,0.6239215257409851,0.5190509322188692,0.0016120025927824988,0.0016120025927824988,0.0015088344268444193
94,0.005,0.5,tight,0.58,0.5132684815243392,0.0016120025927824988,0.0016120025927824988,0.003520613662636978
94,0.005,0.75,spare,0.6252573639468978,0.5349944925793552,0.0008060012963912494,0.0024180038891737483,0.002263251640266629
94,0.005,0.75,tight,0.58,0.5264144169683873,0.0008060012963912494,0.0024180038891737483,0.005280920493955467
94,0.005,1.0,spare,0.6265487381304728,0.5503822526606217,0.0,0.0032240051855649977,0.0030176688536888386
94,0.005,1.0,tight,0.58,0.5390641909113142,0.0,0.0032240051855649977,0.007041227325273956
94,0.01,0.0,spare,0.6088376959423061,0.5014265784788846,0.006598099690348737,0.0,0.0
94,0.01,0.0,tight,0.58,0.5014265784788846,0.006598099690348737,0.0,0.0
94,0.01,0.25,spare,0.6117121379138718,0.5358131477959152,0.004948574767761553,0.0016495249225871843,0.0015439553275416048
94,0.01,0.25,tight,0.58,0.5298991043670284,0.004948574767761553,0.0016495249225871843,0.003602562430930411
94,0.01,0.5,spare,0.6143941800938975,0.5677947197186942,0.0032990498451743685,0.0032990498451743685,0.0030879106550832096
94,0.01,0.5,tight,0.58,0.5562246951744616,0.0032990498451743685,0.0032990498451743685,0.007205124861860822
94,0.01,0.75,spare,0.6168967006967115,0.5975322719263281,0.0016495249225871843,0.004948574767761553,0.0046318659826248155
94,0.01,0.75,tight,0.58,0.58,0.0016495249225871843,0.004948574767761553,0.010807687292791234
94,0.01,1.0,spare,0.6192317159377653,0.6251760071119574,0.0,0.006598099690348737,0.006175821310166419
94,0.01,1.0,tight,0.58,0.58,0.0,0.006598099690348737,0.014410249723721643
94,0.02,0.0,spare,0.5573855406762763,0.4950399620085426,0.012839120371573292,0.0,0.0
94,0.02,0.0,tight,0.5573855406762763,0.4950399620085426,0.012839120371573292,0.0,0.0
94,0.02,0.25,spare,0.5628015835924643,0.5597361442939434,0.009629340278679968,0.003209780092893323,0.003004354166948151
94,0.02,0.25,tight,0.5622204284658391,0.5484658996551971,0.009629340278679968,0.003209780092893323,0.007010159722879019
94,0.02,0.5,spare,0.5675345620323576,0.6158940206256631,0.006419560185786646,0.006419560185786646,0.006008708333896302
94,0.02,0.5,tight,0.5664455463279795,0.58,0.006419560185786646,0.006419560185786646,0.014020319445758038
94,0.02,0.75,spare,0.5716706232229997,0.6645904313417397,0.003209780092893323,0.009629340278679968,0.009013062500844453
94,0.02,0.75,tight,0.570137797674022,0.58,0.003209780092893323,0.009629340278679968,0.021030479168637057
94,0.02,1.0,spare,0.5752850496122143,0.7067664070399744,0.0,0.012839120371573292,0.012017416667792604
94,0.02,1.0,tight,0.5733643869544088,0.58,0.0,0.012839120371573292,0.028040638891516076
94,0.03,0.0,spare,0.5160451206882064,0.483316166636218,0.01869570163623149,0.0,0.0
94,0.03,0.0,tight,0.5160451206882064,0.483316166636218,0.01869570163623149,0.0,0.0
94,0.03,0.25,spare,0.5236993876037611,0.5746197088977733,0.014021776227173616,0.004673925409057872,0.00437479418287817
94,0.03,0.25,tight,0.5228780653713916,0.5585201220826502,0.014021776227173616,0.004673925409057872,0.010207853093382393
94,0.03,0.5,spare,0.5299893707540737,0.6488697040938026,0.009347850818115745,0.009347850818115745,0.00874958836575634
94,0.03,0.5,tight,0.5284931173938018,0.58,0.009347850818115745,0.009347850818115745,0.020415706186764786
94,0.03,0.75,spare,0.5351582378013956,0.7091057480024481,0.004673925409057872,0.014021776227173616,0.013124382548634508
94,0.03,0.75,tight,0.5331073519114558,0.58,0.004673925409057872,0.014021776227173616,0.030623559280147185
94,0.03,1.0,spare,0.5394058146095405,0.757825663921381,0.0,0.01869570163623149,0.01749917673151268
94,0.03,1.0,tight,0.5368991529667148,0.58,0.0,0.01869570163623149,0.04083141237352957
95,0.0,0.0,spare,0.6511922062879916,0.4759792700428066,0.0,0.0,0.0
95,0.0,0.0,tight,0.58,0.4759792700428066,0.0,0.0,0.0
95,0.0,0.25,spare,0.6511922062879916,0.4759792700428066,0.0,0.0,0.0
95,0.0,0.25,tight,0.58,0.4759792700428066,0.0,0.0,0.0
95,0.0,0.5,spare,0.6511922062879916,0.4759792700428066,0.0,0.0,0.0
95,0.0,0.5,tight,0.58,0.4759792700428066,0.0,0.0,0.0
95,0.0,0.75,spare,0.6511922062879916,0.4759792700428066,0.0,0.0,0.0
95,0.0,0.75,tight,0.58,0.4759792700428066,0.0,0.0,0.0
95,0.0,1.0,spare,0.6511922062879916,0.4759792700428066,0.0,0.0,0.0
95,0.0,1.0,tight,0.58,0.4759792700428066,0.0,0.0,0.0
95,0.0025,0.0,spare,0.611912296283925,0.48556922799442065,0.0015721996037364656,0.0,0.0
95,0.0025,0.0,tight,0.58,0.48556922799442065,0.0015721996037364656,0.0,0.0
95,0.0025,0.25,spare,0.6126154005282574,0.4939901363413006,0.0011791497028023493,0.0003930499009341164,0.0003678947072743331
95,0.0025,0.25,tight,0.58,0.49255654923051,0.0011791497028023493,0.0003930499009341164,0.0008584209836401103
95,0.0025,0.5,spare,0.6133069931393371,0.5022671492725237,0.0007860998018682328,0.0007860998018682328,0.0007357894145486662
95,0.0025,0.5,tight,0.58,0.49941541539360595,0.0007860998018682328,0.0007860998018682328,0.0017168419672802205
95,0.0025,0.75,spare,0.6139872625923459,0.5104026227278597,0.0003930499009341164,0.0011791497028023493,0.0011036841218229993
95,0.0025,0.75,tight,0.58,0.5061479296251724,0.0003930499009341164,0.0011791497028023493,0.0025752629509203312
95,0.0025,1.0,spare,0.6146563942766397,0.5183988740742573,0.0,0.0015721996037364656,0.0014715788290973323
95,0.0025,1.0,tight,0.58,0.5127561606328133,0.0,0.0015721996037364656,0.003433683934560441
95,0.005,0.0,spare,0.6240308202127496,0.47902332926259056,0.003133556530208785,0.0,0.0
95,0.005,0.0,tight,0.58,0.47902332926259056,0.003133556530208785,0.0,0.0
95,0.005,0.25,spare,0.6254207864891953,0.4956646554900937,0.0023501673976565884,0.0007833891325521962,0.000733252228068856
95,0.005,0.25,tight,0.58,0.49282264956533445,0.0023501673976565884,0.0007833891325521962,0.0017109218654939968
95,0.005,0.5,spare,0.626765763797458,0.5117436196153076,0.0015667782651043924,0.0015667782651043924,0.001466504456137712
95,0.005,0.5,tight,0.58,0.5061199506441272,0.0015667782651043924,0.0015667782651043924,0.0034218437309879936
95,0.005,0.75,spare,0.6280672082931957,0.5272784235839602,0.0007833891325521962,0.0023501673976565884,0.0021997566842065675
95,0.005,0.75,tight,0.58,0.5189314813298047,0.0007833891325521962,0.0023501673976565884,0.00513276559648199
95,0.005,1.0,spare,0.6293265290007501,0.5422866802003221,0.0,0.003133556530208785,0.002933008912275424
95,0.005,1.0,tight,0.58,0.5312729645281171,0.0,0.003133556530208785,0.006843687461975987
95,0.01,0.0,spare,0.6172069898403749,0.49435033340298684,0.0065165188214317965,0.0,0.0
95,0.01,0.0,tight,0.58,0.49435033340298684,0.0065165188214317965,0.0,0.0
95,0.01,0.25,spare,0.6200470935586903,0.5283267644777132,0.004887389116073847,0.0016291297053579491,0.0015248654042150408
95,0.01,0.25,tight,0.58,0.5224842315495638,0.004887389116073847,0.0016291297053579491,0.003558019276501761
95,0.01,0.5,spare,0.6226993668669183,0.5599553154263485,0.0032582594107158983,0.0032582594107158983,0.0030497308084300816
95,0.01,0.5,tight,0.58,0.5485221830560091,0.0032582594107158983,0.0032582594107158983,0.007116038553003522
95,0.01,0.75,spare,0.6251762319391951,0.5893912634255941,0.0016291297053579491,0.004887389116073847,0.004574596212645122
95,0.01,0.75,tight,0.58,0.5726028034645638,0.0016291297053579491,0.004887389116073847,0.010674057829505283
95,0.01,1.0,spare,0.6274892894085115,0.6167796163878327,0.0,0.0065165188214317965,0.006099461616860163
95,0.01,1.0,tight,0.58,0.58,0.0,0.0065165188214317965,0.014232077106007044
95,0.02,0.0,spare,0.535887731360405,0.5116598794121168,0.012620801548905663,0.0,0.0
95,0.02,0.0,tight,0.535887731360405,0.5116598794121168,0.012620801548905663,0.0,0.0
95,0.02,0.25,spare,0.5412176484753889,0.5753305757869716,0.009465601161679247,0.003155200387226416,0.0029532675624439264
95,0.02,0.25,tight,0.5406457348654353,0.5642439655792936,0.009465601161679247,0.003155200387226416,0.006890957645702493
95,0.02,0.5,spare,0.5458860525395951,0.630732359027105,0.006310400774452832,0.006310400774452832,0.005906535124887853
95,0.02,0.5,tight,0.5448132073460009,0.58,0.006310400774452832,0.006310400774452832,0.013781915291404986
95,0.02,0.75,spare,0.5499750460523513,0.6788915103741121,0.003155200387226416,0.009465601161679247,0.008859802687331777
95,0.02,0.75,tight,0.5484634414952422,0.58,0.003155200387226416,0.009465601161679247,0.020672872937107477
95,0.02,1.0,spare,0.5535565415093441,0.7207069360240786,0.0,0.012620801548905663,0.011813070249775705
95,0.02,1.0,tight,0.5516606334158664,0.58,0.0,0.012620801548905663,0.02756383058280997
95,0.03,0.0,spare,0.5375232676888716,0.49129019859439627,0.018577161359138616,0.0,0.0
95,0.03,0.0,tight,0.5375232676888716,0.49129019859439627,0.018577161359138616,0.0,0.0
95,0.03,0.25,spare,0.5451335830827134,0.5820720852593807,0.013932871019353962,0.004644290339784654,0.004347055758038437
95,0.03,0.25,tight,0.5443169769599763,0.5660684343811153,0.013932871019353962,0.004644290339784654,0.010143130102089686
95,0.03,0.5,spare,0.5513952374204416,0.655995708722944,0.009288580679569308,0.009288580679569308,0.008694111516076875
95,0.03,0.5,tight,0.5499067399231643,0.58,0.009288580679569308,0.009288580679569308,0.02028626020417937
95,0.03,0.75,spare,0.5565472334963094,0.7160486039132536,0.004644290339784654,0.013932871019353962,0.013041167274115313
95,0.03,0.75,tight,0.5545059137673444,0.58,0.004644290339784654,0.013932871019353962,0.030429390306269056
95,0.03,1.0,spare,0.5607862192553649,0.7646888701434088,0.0,0.018577161359138616,0.01738822303215375
95,0.03,1.0,tight,0.558290045614847,0.58,0.0,0.018577161359138616,0.04057252040835874
96,0.0,0.0,spare,0.6861229059996469,0.48825855857801037,0.0,0.0,0.0
96,0.0,0.0,tight,0.58,0.48825855857801037,0.0,0.0,0.0
96,0.0,0.25,spare,0.6861229059996469,0.48825855857801037,0.0,0.0,0.0
96,0.0,0.25,tight,0.58,0.48825855857801037,0.0,0.0,0.0
96,0.0,0.5,spare,0.6861229059996469,0.48825855857801037,0.0,0.0,0.0
96,0.0,0.5,tight,0.58,0.48825855857801037,0.0,0.0,0.0
96,0.0,0.75,spare,0.6861229059996469,0.48825855857801037,0.0,0.0,0.0
96,0.0,0.75,tight,0.58,0.48825855857801037,0.0,0.0,0.0
96,0.0,1.0,spare,0.6861229059996469,0.48825855857801037,0.0,0.0,0.0
96,0.0,1.0,tight,0.58,0.48825855857801037,0.0,0.0,0.0
96,0.0025,0.0,spare,0.6442280252278356,0.5061064901768315,0.0016491289041196595,0.0,0.0
96,0.0025,0.0,tight,0.58,0.5061064901768315,0.0016491289041196595,0.0,0.0
96,0.0025,0.25,spare,0.6449652361022272,0.5149357299431624,0.0012368466780897447,0.00041228222602991487,0.00038589616356400044
96,0.0025,0.25,tight,0.58,0.5134323942929572,0.0012368466780897447,0.00041228222602991487,0.0009004243816493341
96,0.0025,0.5,spare,0.6456897914281529,0.5236067753536691,0.0008245644520598297,0.0008245644520598297,0.0007717923271280009
96,0.0025,0.5,tight,0.58,0.520617078708429,0.0008245644520598297,0.0008245644520598297,0.0018008487632986683
96,0.0025,0.75,spare,0.6464019084608276,0.5321223420985383,0.00041228222602991487,0.0012368466780897447,0.0011576884906920014
96,0.0025,0.75,tight,0.58,0.5276629677129965,0.00041228222602991487,0.0012368466780897447,0.002701273144948003
96,0.0025,1.0,spare,0.6471018007258902,0.5404850992482582,0.0,0.0016491289041196595,0.0015435846542560018
96,0.0025,1.0,tight,0.58,0.5345724439791222,0.0,0.0016491289041196595,0.0036016975265973365
96,0.005,0.0,spare,0.613684046809958,0.47639360322020197,0.0032266240096455296,0.0,0.0
96,0.005,0.0,tight,0.58,0.47639360322020197,0.0032266240096455296,0.0,0.0
96,0.005,0.25,spare,0.6151146002085133,0.49352049068388504,0.002419968007234147,0.0008066560024113824,0.0007550300182570542
96,0.005,0.25,tight,0.58,0.4905950089426525,0.002419968007234147,0.0008066560024113824,0.0017617367092664594
96,0.005,0.5,spare,0.6164974989166316,0.5100516945171082,0.0016133120048227648,0.0016133120048227648,0.0015100600365141085
